,revision_id,article_name,country,article_quality_est,population
460,799124051,Phiset Phanit,Cambodia,Stub,15497000
461,799302232,Norodom Sihanouk,Cambodia,FA,15497000
462,799453681,Pao Ham Phan,Cambodia,Stub,15497000
463,799719505,Heng Samrin,Cambodia,Start,15497000
464,799772448,Kang Kek Iew,Cambodia,C,15497000
465,800087187,Leng Ngeth,Cambodia,Stub,15497000
466,800348414,Spouse of the Prime Minister of Cambodia,Cambodia,Stub,15497000
467,801079233,Nhiek Tioulong,Cambodia,Start,15497000
468,801523347,Keo Puth Rasmey,Cambodia,Stub,15497000
469,802456666,Khem Veasna,Cambodia,C,15497000
470,802643748,Tea Banh,Cambodia,Start,15497000
471,802839704,Ieng Sary,Cambodia,C,15497000
472,803084525,Son Ngoc Minh,Cambodia,Start,15497000
473,803230439,List of monarchs of Cambodia,Cambodia,C,15497000
474,803481048,Ran Serey Leakhena,Cambodia,Stub,15497000
475,803936929,Lon Non,Cambodia,C,15497000
476,803936986,Lon Nil,Cambodia,Start,15497000
477,804631223,Mu Sochua,Cambodia,C,15497000
478,804717865,Penn Nouth,Cambodia,Start,15497000
479,804785628,Hang Chuon Naron,Cambodia,Start,15497000
480,805459200,Hong Sun Huot,Cambodia,Stub,15497000
481,805740662,Sam Rainsy,Cambodia,C,15497000
482,805876135,Nuon Chea,Cambodia,C,15497000
483,805905770,Kao Kim Hourn,Cambodia,B,15497000
484,806833311,Ieng Thirith,Cambodia,C,15497000
485,806931313,Chau Sen Cocsal Chhum,Cambodia,C,15497000
486,806997998,Sar Kheng,Cambodia,GA,15497000
487,807003284,Aun Pornmoniroth,Cambodia,Start,15497000
488,807025761,Lon Nol,Cambodia,GA,15497000
489,401577829,Robert Douglas Cook,Canada,,38190000
490,477962574,List of Canadian incumbents by year,Canada,,38190000
491,632008524,List of 2009 Canadian incumbents,Canada,Start,38190000
492,653527941,Rossy Barbour,Canada,Stub,38190000
493,667821864,Les Scheininger,Canada,C,38190000
494,667873261,Patrick Canning,Canada,Start,38190000
495,670917017,Gerald Hill (politician),Canada,Stub,38190000
496,670971940,John R. O'Dea,Canada,Stub,38190000
497,671122320,Samuel J. Hefferton,Canada,Start,38190000
498,676610041,Alexander Dunphy,Canada,Stub,38190000
499,676612108,Gordon Dawe,Canada,Stub,38190000
500,676732644,Paul Thoms,Canada,Stub,38190000
501,676734572,Frederick B. Rowe,Canada,Stub,38190000
502,676782180,Allan Evans (politician),Canada,Stub,38190000
503,676947124,Luke Woodrow,Canada,Stub,38190000
504,677094551,William G. Patterson,Canada,Stub,38190000
505,677724847,Freeman White (politician),Canada,Stub,38190000
506,677769770,William J. MacNeil,Canada,Stub,38190000
507,679623758,John Collins (Canadian politician),Canada,Stub,38190000
508,680618797,Barry Hynes,Canada,Stub,38190000
509,684050793,Brendan Howard,Canada,Stub,38190000
510,684903534,Wilson Callan,Canada,Stub,38190000
511,684903869,Rod Moores,Canada,Stub,38190000
512,688697227,List of 2010 Canadian incumbents,Canada,Start,38190000
513,690205437,Harold Collins (Canadian politician),Canada,Stub,38190000
514,691747234,Speaker of the Legislative Assembly of the Province of Canada,Canada,Stub,38190000
515,698077739,"Rhinoceros Party of Canada candidates, 1980 Canadian federal election",Canada,Stub,38190000
516,703226576,David John Rankin,Canada,Stub,38190000
517,704136762,Robert Melville Smith,Canada,Stub,38190000
518,704516768,Myra Freeman,Canada,Start,38190000
519,705247791,Evelyn Shannon,Canada,Stub,38190000
520,705386024,George Little (Manitoba politician),Canada,Stub,38190000
521,705436088,Michael Rojeski,Canada,Stub,38190000
522,705539849,Gudmundur Fjelsted,Canada,Stub,38190000
523,705547266,Samuel Fletcher,Canada,Stub,38190000
524,706430270,John Crane (Canadian politician),Canada,Stub,38190000
525,706597779,Milton Peach,Canada,Stub,38190000
526,706758502,Claude Sheppard,Canada,Stub,38190000
527,706934829,Don Hollett,Canada,Stub,38190000
528,706942745,Art Reid,Canada,Stub,38190000
529,707172907,David Secord,Canada,Stub,38190000
530,707297623,Wally Firth,Canada,Stub,38190000
531,707632311,William R. Smallwood,Canada,Stub,38190000
532,707684781,C. Maxwell Lane,Canada,Stub,38190000
533,708179175,Charles Poulin,Canada,Stub,38190000
534,708813010,Pierre-Luc Paquette,Canada,,38190000
535,708885126,Francis Badgley (merchant),Canada,Stub,38190000
536,708967094,Michel Sikyea,Canada,Start,38190000
537,709329316,List of 2003 Canadian incumbents,Canada,Start,38190000
538,709329425,List of 2004 Canadian incumbents,Canada,Start,38190000
539,709407679,List of 2002 Canadian incumbents,Canada,Start,38190000
540,709407789,List of 2001 Canadian incumbents,Canada,Start,38190000
541,709408821,List of 2000 Canadian incumbents,Canada,Start,38190000
542,709408830,List of 1999 Canadian incumbents,Canada,Start,38190000
543,709408965,List of 1998 Canadian incumbents,Canada,Start,38190000
544,709455764,Sonnee Cohen,Canada,Start,38190000
545,709491780,List of 1997 Canadian incumbents,Canada,Start,38190000
546,709492005,List of 1996 Canadian incumbents,Canada,Start,38190000
547,709492007,List of 1995 Canadian incumbents,Canada,Start,38190000
548,709492025,List of 1994 Canadian incumbents,Canada,Start,38190000
549,709492105,List of 1992 Canadian incumbents,Canada,Start,38190000
550,709492467,List of 1991 Canadian incumbents,Canada,Start,38190000
551,709492558,List of 1990 Canadian incumbents,Canada,Start,38190000
552,709519440,List of 2005 Canadian incumbents,Canada,Start,38190000
553,710575028,Cyril Keeper,Canada,C,38190000
554,710619647,Adam Aptowitzer,Canada,Stub,38190000
555,710753764,Yvon Picotte,Canada,Start,38190000
556,711104781,James Atebe,Canada,Start,38190000
557,711603471,List of 2007 Canadian incumbents,Canada,Start,38190000
558,712417981,Thomas Barnaby,Canada,Stub,38190000
559,712579431,Mark Evaloarjuk,Canada,Start,38190000
560,712601441,Jacques Bizard,Canada,Stub,38190000
561,712973728,Lawrence Martin (musician),Canada,C,38190000
562,713249389,Denis Viger,Canada,Stub,38190000
563,713981300,Aidan Maloney,Canada,Stub,38190000
564,714172218,Grafton Njootli,Canada,Stub,38190000
565,714722019,William Albert Boucher,Canada,Start,38190000
566,715055224,Marvin Gelber,Canada,Stub,38190000
567,715359989,Robert Robertson (politician),Canada,Stub,38190000
568,715457941,James H. Stuart,Canada,,38190000
569,716489196,Maxime Lépine,Canada,Stub,38190000
570,716690197,Ambroise-Dydime Lépine,Canada,Stub,38190000
571,716908156,W. Garfield Case,Canada,B,38190000
572,716924009,Guy Williams (politician),Canada,Stub,38190000
573,716960979,May Birchard,Canada,Start,38190000
574,717061600,William Todd (1803–1873),Canada,Stub,38190000
575,717154850,Albert Planta,Canada,Stub,38190000
576,717397656,Jacques Viger (Member of the Assembly),Canada,Stub,38190000
577,717547859,Alexander Kennedy Isbister,Canada,Stub,38190000
578,717897492,Stuart Lyon Smith,Canada,Start,38190000
579,718265809,Michel Bénard,Canada,Stub,38190000
580,718852428,Maurice Laframboise,Canada,Start,38190000
581,719597828,James Isbister,Canada,Start,38190000
582,719598088,Jean-Charles Chapais,Canada,Start,38190000
583,720131548,List of 1993 Canadian incumbents,Canada,Start,38190000
584,720131554,List of 1989 Canadian incumbents,Canada,Start,38190000
585,720131559,List of 1988 Canadian incumbents,Canada,Start,38190000
586,720133136,List of 2008 Canadian incumbents,Canada,Start,38190000
587,720256444,John Judah Glass,Canada,Start,38190000
588,721006116,List of 1867 Canadian incumbents,Canada,Stub,38190000
589,721093245,Lazarus Phillips,Canada,Start,38190000
590,721792566,Samuel Hume Blake,Canada,Stub,38190000
591,722043055,Gilles Houde,Canada,Stub,38190000
592,723148572,Brenda Paris,Canada,C,38190000
593,723249393,Henry Judah,Canada,Stub,38190000
594,723252411,Rupert Bartlett,Canada,Stub,38190000
595,723253555,Peter Bercovitch,Canada,Start,38190000
596,723253656,Maurice Hartt,Canada,Start,38190000
597,723271862,Jerome Dinn,Canada,Stub,38190000
598,723308478,René Matteau,Canada,,38190000
599,723348093,Tom Hickey (politician),Canada,Start,38190000
600,723377038,Myles Murray,Canada,Stub,38190000
601,723694660,Frederick Langdon Hubbard,Canada,Stub,38190000
602,724052271,David J. Reimer,Canada,,38190000
603,724068863,Stephen Wallace (public servant),Canada,Stub,38190000
604,724678615,Harry Blank,Canada,Start,38190000
605,725395350,Hubert Kitchen,Canada,Stub,38190000
606,725401345,Uriah Strickland,Canada,Stub,38190000
607,725401404,Aubrey Gover,Canada,Stub,38190000
608,725403647,Alec Moores,Canada,Stub,38190000
609,725404809,Eugene Hiscock,Canada,Stub,38190000
610,725409378,H.R.V. Earle,Canada,Stub,38190000
611,725417107,Glenn Tobin,Canada,Stub,38190000
612,726662002,W. George Cross,Canada,Stub,38190000
613,728457018,François Beaulieu II,Canada,C,38190000
614,729104207,Alexander Macdonell of Greenfield,Canada,Stub,38190000
615,729767652,Steve Owens (politician),Canada,Start,38190000
616,730002481,Howard McCurdy,Canada,Start,38190000
617,730706462,Jeremy Akerman,Canada,C,38190000
618,730830430,Office-holders of Canada,Canada,Start,38190000
619,733451024,Louis Singer,Canada,Start,38190000
620,734484063,Edward Whelan (Canadian politician),Canada,Start,38190000
621,734799659,Wilfred McDonald,Canada,Start,38190000
622,735721150,Kevin Parsons Sr.,Canada,Stub,38190000
623,735809835,Hugh Twomey,Canada,Start,38190000
624,736826045,Alexander Grant Dallas,Canada,Stub,38190000
625,737118230,John L. Brown (Ontario politician),Canada,Stub,38190000
626,738242188,Jean Baptiste Wilkie,Canada,Start,38190000
627,738514517,Marcel Hatch,Canada,,38190000
628,738943928,Stanley Hall (politician),Canada,Stub,38190000
629,739134923,Samuel Genest,Canada,Start,38190000
630,740276158,David Berger (Canadian politician),Canada,Start,38190000
631,740276869,David Rotenberg,Canada,C,38190000
632,740441527,Aubrey Senior,Canada,Stub,38190000
633,740482412,Neil Fraser (civil servant),Canada,Stub,38190000
634,740863576,Thomas McKay (Northwest Territories politician),Canada,Start,38190000
635,740863717,Peter Fraser (Northwest Territories politician),Canada,Stub,38190000
636,741266718,Ron Ghitter,Canada,Start,38190000
637,742618365,Esau Schafer,Canada,Stub,38190000
638,742989409,Michael S. Martin,Canada,Stub,38190000
639,743342114,Wayne Jim,Canada,Stub,38190000
640,743352732,William Angus Dickson,Canada,Stub,38190000
641,743802406,James Laxer,Canada,Start,38190000
642,743934426,Robert Duncan Wilmot,Canada,Start,38190000
643,744260793,William Steeves,Canada,Start,38190000
644,744493549,List of Canadian ministries,Canada,Start,38190000
645,744724453,John Hamilton Gray (New Brunswick politician),Canada,Start,38190000
646,744726413,Lawrence Armstrong,Canada,Start,38190000
647,744887895,Peter Mitchell (politician),Canada,Start,38190000
648,745111909,George Benjamin (Orangeman),Canada,Start,38190000
649,745448033,Jean Alfred,Canada,Start,38190000
650,745453138,Moe Mantha Sr.,Canada,Start,38190000
651,745678622,Samuel Factor (Canadian politician),Canada,Start,38190000
652,746467178,Leon Crestohl,Canada,Start,38190000
653,746471129,Frederick E. Harrison,Canada,Start,38190000
654,746727879,Solomon Hart Green,Canada,Start,38190000
655,746891841,George T. Marsh,Canada,Stub,38190000
656,746916216,J. A. McCaul,Canada,Stub,38190000
657,747526324,John O'Neill (Canadian politician),Canada,Start,38190000
658,748140172,George Coles (politician),Canada,Start,38190000
659,749483611,John William Ritchie,Canada,Stub,38190000
660,749552058,Mickey Hennessy,Canada,Start,38190000
661,750062937,Jeff Rose,Canada,Start,38190000
662,750436001,Jacob Æmilius Irving,Canada,Start,38190000
663,751176274,John N. Anderson,Canada,Stub,38190000
664,751807970,Arthur S. Mifflin,Canada,Stub,38190000
665,751987164,Wallace House (politician),Canada,Start,38190000
666,752068111,Ernie Tate,Canada,Start,38190000
667,753367995,Yvon Dumont,Canada,C,38190000
668,753379799,James Cockburn (politician),Canada,Start,38190000
669,755386512,Firmin Monestime,Canada,Start,38190000
670,756279684,Elmer Knutson,Canada,Start,38190000
671,756291644,Ray Kingsmith,Canada,Start,38190000
672,756551426,David Smith (Quebec politician),Canada,Stub,38190000
673,756552638,Frantz Benjamin,Canada,Stub,38190000
674,756554677,Irving Gerstein,Canada,Start,38190000
675,756555976,Jonathan Valois,Canada,Stub,38190000
676,756556561,Leo Kolber,Canada,Start,38190000
677,756558693,Ovid Jackson,Canada,Stub,38190000
678,756570254,Richard Marceau,Canada,Start,38190000
679,756570822,Russell Copeman,Canada,Start,38190000
680,756572403,Yoine Goldstein,Canada,Start,38190000
681,756574108,Keith Goulet,Canada,Stub,38190000
682,756585976,Ovide Alakannuark,Canada,Stub,38190000
683,756585982,Ron Elliott (politician),Canada,Stub,38190000
684,756585983,David Iqaqrialu,Canada,Stub,38190000
685,756585988,Patterk Netser,Canada,Stub,38190000
686,756585989,Donald Havioyak,Canada,Stub,38190000
687,756585996,Kevin O'Brien (Nunavut politician),Canada,Start,38190000
688,756585998,Samuel Nuqingaq,Canada,Start,38190000
689,756585999,Daniel Shewchuk,Canada,Stub,38190000
690,756586002,Hezakiah Oshutapik,Canada,Stub,38190000
691,756587157,David Chudnovsky (politician),Canada,Start,38190000
692,756587370,Doug Oldford,Canada,Stub,38190000
693,756588884,Kevin Menicoche,Canada,Stub,38190000
694,756588999,Lindsay Blackett,Canada,Start,38190000
695,756591021,Stelman Flynn,Canada,Stub,38190000
696,756764820,Anita Neville,Canada,Start,38190000
697,756793754,Erminie Cohen,Canada,Start,38190000
698,756827167,Monique Richard,Canada,Stub,38190000
699,756833298,Vivian Barbot,Canada,Start,38190000
700,756994842,Walt Secord,Canada,Stub,38190000
701,757340941,Esther Shiner,Canada,B,38190000
702,757841167,Peter Kilabuk,Canada,Stub,38190000
703,758196830,Steve Mantis,Canada,C,38190000
704,758368304,Thomas Malone (politician),Canada,Start,38190000
705,758498194,Pierre Sévigny,Canada,Start,38190000
706,758814005,Vance Badawey,Canada,Start,38190000
707,759068429,Joseph Cohen,Canada,Stub,38190000
708,759216527,Edward Barron Chandler,Canada,Start,38190000
709,759365933,Christin Milloy,Canada,Start,38190000
710,759441852,Gerry Organ,Canada,Stub,38190000
711,760183672,Jobie Nutarak,Canada,Stub,38190000
712,760716476,Cuthbert Grant,Canada,C,38190000
713,760733809,Samuel Leonard Tilley,Canada,C,38190000
714,761104451,Norman Yakeleya,Canada,Stub,38190000
715,761604965,Edward Palmer (Canadian politician),Canada,Start,38190000
716,761630386,André-Gilles Fortin,Canada,Stub,38190000
717,761737356,Stanley G. Grizzle,Canada,Start,38190000
718,762182031,Janine Krieber,Canada,Start,38190000
719,763591385,J. Trevor Morgan,Canada,Stub,38190000
720,763667690,Robert B. Dickey,Canada,Start,38190000
721,764019224,Lennox Farrell,Canada,,38190000
722,764121172,Elizabeth Ball,Canada,Start,38190000
723,764210531,Edgar Leduc,Canada,C,38190000
724,764319651,Eric Berntson,Canada,Start,38190000
725,764712203,Alvin Curling,Canada,C,38190000
726,764751927,Charles Nolin,Canada,Stub,38190000
727,764911059,Don Luzzi,Canada,Start,38190000
728,764967572,Moses Appaqaq,Canada,Stub,38190000
729,765860301,Laurier LaPierre,Canada,Start,38190000
730,765882998,Thomas McNabb,Canada,Stub,38190000
731,766192534,Richard Kroft,Canada,Start,38190000
732,766256645,William Cecil Ross,Canada,Start,38190000
733,766314013,John Christian Schultz,Canada,C,38190000
734,766389101,Lawrence Bergman,Canada,Start,38190000
735,766438067,Saul Polo,Canada,Stub,38190000
736,766439638,Marc Tanguay,Canada,Stub,38190000
737,766910246,Henri Bourassa,Canada,C,38190000
738,767393654,Kathryn Cholette,Canada,Stub,38190000
739,768559614,Marie Tifo,Canada,Start,38190000
740,768764874,Scott Reid (Newfoundland and Labrador politician),Canada,Stub,38190000
741,768786587,David Shepherd (Canadian politician),Canada,Stub,38190000
742,768810456,Bob Lagassé,Canada,Stub,38190000
743,768814794,Amanda Lathlin,Canada,Stub,38190000
744,768862415,Frederick Blake Jr.,Canada,Stub,38190000
745,768863547,Alfred Moses (politician),Canada,Stub,38190000
746,768864228,Cory Vanthuyne,Canada,Stub,38190000
747,768958236,Pat Angnakak,Canada,Stub,38190000
748,768958283,Tony Akoak,Canada,Stub,38190000
749,768958879,Joe Enook,Canada,Stub,38190000
750,768959104,David Joanasie,Canada,Stub,38190000
751,768959229,Pauloosie Keyootak,Canada,Start,38190000
752,768959407,George Kuksuk,Canada,Stub,38190000
753,768960023,Johnny Mike,Canada,Stub,38190000
754,768960087,Simeon Mikkungwak,Canada,Stub,38190000
755,768961961,Emilino Qirngnuq,Canada,Stub,38190000
756,768962064,Paul Quassa,Canada,Stub,38190000
757,768962738,Alexander Sammurtok,Canada,Stub,38190000
758,768962880,Tom Sammurtok,Canada,Stub,38190000
759,768963019,Joe Savikataaq,Canada,Stub,38190000
760,768963083,Isaac Shooyook,Canada,Stub,38190000
761,769536250,Robert Laxer,Canada,Start,38190000
762,769701399,Bev Buckway,Canada,Stub,38190000
763,769801452,John A. Carter (Newfoundland politician),Canada,Stub,38190000
764,769892952,Alexis Wawanoloath,Canada,Stub,38190000
765,770180303,John Mercer Johnson,Canada,Start,38190000
766,770539254,George Qulaut,Canada,Stub,38190000
767,770622467,James Chalker,Canada,Start,38190000
768,770666386,Peter Hyndman,Canada,Stub,38190000
769,771125401,Angus McKay (Manitoba politician),Canada,Start,38190000
770,771126667,Burr Plato,Canada,Stub,38190000
771,771816793,John Nuraney,Canada,Start,38190000
772,771816909,Patrick Wong,Canada,Stub,38190000
773,772074757,Greg Fergus,Canada,Start,38190000
774,772143645,Moe Sihota,Canada,C,38190000
775,773033470,Christian Dubé (politician),Canada,Stub,38190000
776,773670195,William Alexander Henry,Canada,Start,38190000
777,773730196,Raymond Guy,Canada,Stub,38190000
778,773794183,Anne Cools,Canada,Start,38190000
779,773944289,William Henry Pope (Canadian politician),Canada,Start,38190000
780,774081975,Hugh McFadyen,Canada,B,38190000
781,774113266,Betty Baxter,Canada,Start,38190000
782,774219529,Jeremiah Travis,Canada,Stub,38190000
783,774339307,Sonya Biddle,Canada,C,38190000
784,774554017,Rick Folk,Canada,Start,38190000
785,775052908,Paul Delorey,Canada,Start,38190000
786,775788320,Jackson Lafferty,Canada,Stub,38190000
787,776202179,Neil Windsor,Canada,Stub,38190000
788,776216624,Samuel Rothschild,Canada,Start,38190000
789,776335254,Jean-Serge Brisson,Canada,C,38190000
790,776738317,David Wells (politician),Canada,Stub,38190000
791,776860106,Joseph Markin,Canada,C,38190000
792,777521501,Joseph Nolin,Canada,Stub,38190000
793,777758793,Jules Marion,Canada,Stub,38190000
794,777783696,Julie Dabrusin,Canada,Start,38190000
795,778052470,James W. Douglas,Canada,Stub,38190000
796,778444272,Terry Cavanagh (politician),Canada,C,38190000
797,778689553,Jose Kusugak,Canada,Start,38190000
798,779401546,Jerry Grafstein,Canada,C,38190000
799,779756954,Clyde Brown,Canada,Stub,38190000
800,780233998,Honoré Mercier,Canada,C,38190000
801,780292774,Leonard Marchand,Canada,C,38190000
802,781221633,John Ritchie (merchant),Canada,Stub,38190000
803,781735656,Kenny Blatchford,Canada,Start,38190000
804,781752285,Tyrone Benskin,Canada,C,38190000
805,781861722,Wendy Priesnitz,Canada,Stub,38190000
806,782131917,Tom Shypitka,Canada,Stub,38190000
807,782158388,Alexandre Bourdeau,Canada,Stub,38190000
808,782556135,Yvonne Atwell,Canada,Start,38190000
809,782557871,Gordon H. Fitzgerald,Canada,Start,38190000
810,782791446,Gordon Earle,Canada,Start,38190000
811,782868134,List of 1987 Canadian incumbents,Canada,Start,38190000
